level;year;ibge_code;ibge_label;isced_level1;isced_level1_label_pt;isced_level1_label_en;isced_level2;isced_level2_label_pt;isced_level2_label_en;isced_level3;isced_level3_label_pt;isced_level3_label_en;comments
higher_education;2010;220;HUMANIDADES E LETRAS (CURSO GERAIS);2;HUMANIDADES E ARTES;Humanities and Arts;21;ARTES;Arts;210;ARTES (CURSO GERAIS);Arts, Social Sciences, Behavioral Sciences, Humanities and Languages (general);
higher_education;2010;221;RELIGIÃO;2;HUMANIDADES E ARTES;Humanities and Arts;21;ARTES;Arts;210;ARTES (CURSO GERAIS);Arts, Social Sciences, Behavioral Sciences, Humanities and Languages (general);
higher_education;2010;222;LÍNGUAS E CULTURAS ESTRANGEIRAS;2;HUMANIDADES E ARTES;Humanities and Arts;21;ARTES;Arts;210;ARTES (CURSO GERAIS);Arts, Social Sciences, Behavioral Sciences, Humanities and Languages (general);
higher_education;2010;223;LÍNGUA MATERNA (VERNÁCULA);2;HUMANIDADES E ARTES;Humanities and Arts;21;ARTES;Arts;210;ARTES (CURSO GERAIS);Arts, Social Sciences, Behavioral Sciences, Humanities and Languages (general);
higher_education;2010;226;FILOSOFIA E ÉTICA;2;HUMANIDADES E ARTES;Humanities and Arts;21;ARTES;Arts;210;ARTES (CURSO GERAIS);Arts, Social Sciences, Behavioral Sciences, Humanities and Languages (general);
higher_education;2010;310;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS (CURSOS GERAIS);2;HUMANIDADES E ARTES;Humanities and Arts;21;ARTES;Arts;210;ARTES (CURSO GERAIS);Arts, Social Sciences, Behavioral Sciences, Humanities and Languages (general);
higher_education;2010;311;PSICOLOGIA;2;HUMANIDADES E ARTES;Humanities and Arts;21;ARTES;Arts;210;ARTES (CURSO GERAIS);Arts, Social Sciences, Behavioral Sciences, Humanities and Languages (general);
higher_education;2010;312;SOCIOLOGIA E ESTUDOS CULTURAIS;2;HUMANIDADES E ARTES;Humanities and Arts;21;ARTES;Arts;210;ARTES (CURSO GERAIS);Arts, Social Sciences, Behavioral Sciences, Humanities and Languages (general);
higher_education;2010;313;CIÊNCIA POLÍTICA E EDUCAÇÃO CÍVICA;2;HUMANIDADES E ARTES;Humanities and Arts;21;ARTES;Arts;210;ARTES (CURSO GERAIS);Arts, Social Sciences, Behavioral Sciences, Humanities and Languages (general);
higher_education;2010;320;COMUNICAÇÃO (CURSOS GERAIS OU COMBINADOS);2;HUMANIDADES E ARTES;Humanities and Arts;21;ARTES;Arts;210;ARTES (CURSO GERAIS);Arts, Social Sciences, Behavioral Sciences, Humanities and Languages (general);
higher_education;2010;321;JORNALISMO E REPORTAGEM;2;HUMANIDADES E ARTES;Humanities and Arts;21;ARTES;Arts;210;ARTES (CURSO GERAIS);Arts, Social Sciences, Behavioral Sciences, Humanities and Languages (general);
higher_education;2010;322;BIBLIOTECONOMIA, INFORMAÇÃO, ARQUIVOS;2;HUMANIDADES E ARTES;Humanities and Arts;21;ARTES;Arts;210;ARTES (CURSO GERAIS);Arts, Social Sciences, Behavioral Sciences, Humanities and Languages (general);
higher_education;2010;342;MARKETING E PUBLICIDADE;2;HUMANIDADES E ARTES;Humanities and Arts;21;ARTES;Arts;210;ARTES (CURSO GERAIS);Arts, Social Sciences, Behavioral Sciences, Humanities and Languages (general);
higher_education;1960;50;Geografia e História - Superior;2;HUMANIDADES E ARTES;Humanities and Arts;22;HUMANIDADES E LETRAS;Humanities;225;HISTÓRIA E ARQUEOLOGIA;Geography, History, Archaeology;
higher_education;1960;51;História Natural - Superior;2;HUMANIDADES E ARTES;Humanities and Arts;22;HUMANIDADES E LETRAS;Humanities;225;HISTÓRIA E ARQUEOLOGIA;Geography, History, Archaeology;
higher_education;2000;61;Geografia - Graduação;2;HUMANIDADES E ARTES;Humanities and Arts;22;HUMANIDADES E LETRAS;Humanities;225;HISTÓRIA E ARQUEOLOGIA;Geography, History, Archaeology;
higher_education;2000;62;História - Graduação;2;HUMANIDADES E ARTES;Humanities and Arts;22;HUMANIDADES E LETRAS;Humanities;225;HISTÓRIA E ARQUEOLOGIA;Geography, History, Archaeology;
higher_education;1980;75;geografia - bacharelado;2;HUMANIDADES E ARTES;Humanities and Arts;22;HUMANIDADES E LETRAS;Humanities;225;HISTÓRIA E ARQUEOLOGIA;Geography, History, Archaeology;
higher_education;1991;75;Geografia;2;HUMANIDADES E ARTES;Humanities and Arts;22;HUMANIDADES E LETRAS;Humanities;225;HISTÓRIA E ARQUEOLOGIA;Geography, History, Archaeology;
higher_education;1970;76;geografia ou história;2;HUMANIDADES E ARTES;Humanities and Arts;22;HUMANIDADES E LETRAS;Humanities;225;HISTÓRIA E ARQUEOLOGIA;Geography, History, Archaeology;
higher_education;1980;76;história - bacharelado;2;HUMANIDADES E ARTES;Humanities and Arts;22;HUMANIDADES E LETRAS;Humanities;225;HISTÓRIA E ARQUEOLOGIA;Geography, History, Archaeology;
higher_education;1991;76;História;2;HUMANIDADES E ARTES;Humanities and Arts;22;HUMANIDADES E LETRAS;Humanities;225;HISTÓRIA E ARQUEOLOGIA;Geography, History, Archaeology;
higher_education;1970;77;história natural;2;HUMANIDADES E ARTES;Humanities and Arts;22;HUMANIDADES E LETRAS;Humanities;225;HISTÓRIA E ARQUEOLOGIA;Geography, History, Archaeology;
higher_education;2010;225;HISTÓRIA E ARQUEOLOGIA;2;HUMANIDADES E ARTES;Humanities and Arts;22;HUMANIDADES E LETRAS;Humanities;225;HISTÓRIA E ARQUEOLOGIA;Geography, History, Archaeology;
higher_education;2000;51;Administração - Graduação;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;2000;53;Ciências Contábeis e Atuariais - Graduação;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;2000;54;Ciências Econômicas - Graduação;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;1980;67;administração - superior;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;1991;67;Administração;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;1980;69;contabilidade - superior;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;1991;69;Ciências Contábeis e Atuariais;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;1960;70;Ciências Econômicas - Superior;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;1970;70;administração;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
primary_and_secondary_education;1980;99;ignorado;;Humanities and Arts;;;;;;;;
primary_and_secondary_education;1991;0;Nenhum curso;;Humanities and Arts;;;;;;;;
primary_and_secondary_education;1991;1;Primário ou Elementar (Ensino Geral);;Humanities and Arts;;;;;;;;
primary_and_secondary_education;1991;2;Primário ou Elementar (Educação Especial);;Humanities and Arts;;;;;;;;
primary_and_secondary_education;1991;3;Primário ou Elementar (Agrícola);;Services;;;;;;;;
primary_and_secondary_education;1991;4;Primário ou Elementar (Administração);;Not known or unspecified;;;;;;;;
primary_and_secondary_education;1991;5;Primário ou Elementar (Industrial);;Not known or unspecified;;;;;;;;
primary_and_secondary_education;1991;6;Primário ou Elementar (Saúde);;Education;;;;;;;;
primary_and_secondary_education;1991;7;Primário ou Elementar (Militar);;Education;;;;;;;;
primary_and_secondary_education;1991;8;Primário ou Elementar (Outros);;Education;;;;;;;;
primary_and_secondary_education;1991;10;Ensino Geral - 1º grau;;Education;;;;;;;;
primary_and_secondary_education;1991;11;Educação Especial - 1º grau;;Education;;;;;;;;
primary_and_secondary_education;1991;12;Agrícola - 1º grau;;Education;;;;;;;;
primary_and_secondary_education;1991;13;Administração - 1º grau;;Humanities and Arts;;;;;;;;
primary_and_secondary_education;1991;14;Contabilidade - 1º grau;;Humanities and Arts;;;;;;;;
primary_and_secondary_education;1991;15;Outro - 1º grau - Comercial;;Humanities and Arts;;;;;;;;
primary_and_secondary_education;1991;16;Eletrotécnica ou Eletrônica -1º grau;;Humanities and Arts;;;;;;;;
primary_and_secondary_education;1991;17;Mecânica - 1º grau;;Humanities and Arts;;;;;;;;
primary_and_secondary_education;1991;18;Outro - 1º grau - Industrial;;Humanities and Arts;;;;;;;;
primary_and_secondary_education;1991;19;Enfermagem - 1º grau;;Humanities and Arts;;;;;;;;
primary_and_secondary_education;1991;20;Outros - 1º grau - Saúde;;Humanities and Arts;;;;;;;;
primary_and_secondary_education;1991;21;Militar - 1º grau;;Humanities and Arts;;;;;;;;
primary_and_secondary_education;1991;22;Normal - 1º grau;;Humanities and Arts;;;;;;;;
primary_and_secondary_education;1991;23;Outros - 1º grau;;Humanities and Arts;;;;;;;;
primary_and_secondary_education;1991;24;Ensino Geral - 2º grau;;Humanities and Arts;;;;;;;;
primary_and_secondary_education;1991;25;Educação Especial - 2º grau;;Social sciences, business and law;;;;;;;;
primary_and_secondary_education;1991;26;Agrícola - 2º grau;;Social sciences, business and law;;;;;;;;
primary_and_secondary_education;1991;27;Administração - 2º grau;;Social sciences, business and law;;;;;;;;
primary_and_secondary_education;1991;28;Contabilidade - 2º grau;;Social sciences, business and law;;;;;;;;
primary_and_secondary_education;1991;29;Estatística - 2º grau;;Social sciences, business and law;;;;;;;;
primary_and_secondary_education;1991;30;Secretariado - 2º grau;;Social sciences, business and law;;;;;;;;
primary_and_secondary_education;1991;31;Outros - 2º grau - Comercial;;Social sciences, business and law;;;;;;;;
primary_and_secondary_education;1991;32;Desenho - 2º grau;;Social sciences, business and law;;;;;;;;
primary_and_secondary_education;1991;33;Eletrotécnica ou Eletrônica - 2º grau;;Social sciences, business and law;;;;;;;;
primary_and_secondary_education;1991;34;Mecânica - 2º grau;;Social sciences, business and law;;;;;;;;
primary_and_secondary_education;1991;35;Química - 2º grau;;Social sciences, business and law;;;;;;;;
primary_and_secondary_education;1991;36;Outros - 2º grau - Industrial;;Social sciences, business and law;;;;;;;;
primary_and_secondary_education;1991;37;Enfermagem - 2º grau;;Social sciences, business and law;;;;;;;;
primary_and_secondary_education;1991;38;Laboratorista de análise clínica - 2º grau;;Social sciences, business and law;;;;;;;;
primary_and_secondary_education;1991;39;Outros - 2º grau - Saúde;;Social sciences, business and law;;;;;;;;
primary_and_secondary_education;1991;40;Militar - 2º grau;;Social sciences, business and law;;;;;;;;
primary_and_secondary_education;1991;41;Normal - 2º grau;;Social sciences, business and law;;;;;;;;
primary_and_secondary_education;1991;42;Outros - 2º grau;;Science;;;;;;;;
higher_education;1980;70;economia - superior;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;1991;70;Ciências Econômicas;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;2000;75;Administração - Mestrado ou Doutorado;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;2000;76;Ciências Econômicas e Contábeis - Mestrado ou Doutorado;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;1970;81;contabilidade ou atuária;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;1970;82;economia;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;1980;91;administração - mestrado;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;1991;91;Mestrado ou Doutorado - Administração;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;1980;92;economia - mestrado;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;1991;92;Mestrado ou Doutorado - Ciências Econômicas, Contábeis, etc.;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;2010;314;ECONOMIA;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;2010;340;COMÉRCIO E ADMINISTRAÇÃO(CURSO GERAIS);3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;2010;341;VENDAS EM ATACADO E VAREJO;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;2010;343;FINANÇAS, BANCOS, SEGUROS;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;2010;344;CONTABILIDADE E TRIBUTAÇÃO;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;2010;345;GERENCIAMENTO E ADMINISTRAÇÃO;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;2010;346;SECRETARIADO E TRABALHOS DE ESCRITÓRIO;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;2010;347;VIDA PROFISSIONAL;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;31;CIÊNCIAS SOCIAIS E COMPORTAMENTAIS;Social and behavioural science;314;ECONOMIA;Economics, Management, Accounting;
higher_education;2000;57;Direito - Graduação;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;38;DIREITO;Law;380;DIREITO;Law;
higher_education;1960;67;Direito - Superior;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;38;DIREITO;Law;380;DIREITO;Law;
higher_education;1980;73;direito - superior;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;38;DIREITO;Law;380;DIREITO;Law;
higher_education;1991;73;Direito;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;38;DIREITO;Law;380;DIREITO;Law;
higher_education;2000;77;Direito - Mestrado ou Doutorado;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;38;DIREITO;Law;380;DIREITO;Law;
higher_education;1970;83;direito;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;38;DIREITO;Law;380;DIREITO;Law;
higher_education;1980;93;direito - mestrado;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;38;DIREITO;Law;380;DIREITO;Law;
higher_education;1991;93;Mestrado ou Doutorado - Direito;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;38;DIREITO;Law;380;DIREITO;Law;
higher_education;2010;380;DIREITO;3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO;Social sciences, business and law;38;DIREITO;Law;380;DIREITO;Law;
higher_education;2000;21;Biologia - Graduação;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;2000;32;Ciências - Graduação;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;2000;41;Estatística - Graduação;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;2000;42;Física - Graduação;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1980;43;biologia - superior;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1991;43;Biologia;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;2000;43;Geologia - Graduação;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;2000;44;Matemática - Graduação;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;2000;45;Química - Graduação;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;2000;46;Outros de Ciências Exatas e Tecnológicas;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;2000;49;Outros de Ciências Exatas e Tecnológicas;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1980;51;ciências - bacharelado;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1991;51;Ciências Exatas;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1960;53;Matemática, Física, Química, Desenho - Superior;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1980;58;estatística - superior;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1991;58;Estatística;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1980;59;física - bacharelado;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1991;59;Física;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1980;60;geologia - superior;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1991;60;Geologia;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1980;61;matemática - bacharelado;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1991;61;Matemática;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1980;62;química - bacharelado;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1991;62;Química;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1980;63;astronomia - superior;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1991;63;Outros da Tecnologia;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1960;71;Estatística  - Superior;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1970;79;matemática, física e química;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1980;87;biologia - mestrado;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
primary_and_secondary_education;2000;2;Não Superior;;;;;;;;;;
higher_education;1991;87;Mestrado ou Doutorado - Outros (Biologia);4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;1970;88;estatística superior;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;2010;420;CIÊNCIAS DA VIDA (CURSO GERAIS);4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;2010;421;BIOLOGIA E BIOQUÍMICA;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
higher_education;2010;422;CIÊNCIAS AMBIENTAIS;4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO;Science;46;MATEMÁTICA E ESTATÍSTICA;"Mathematics and statistics
";461;MATEMÁTICA;Mathematics, Statistics, Physics, Biology, Chemistry, and Physical sciences;
